id,logId,categoryId,factionId,level,name,typeId,rarityId,description,active,xoID,quantity,releaseId,accuracy,addsEnergy,blastPower,cabinPower,damage,durability,energyDrain,featureBlastPercent,featureBulletPercent,featureFirePercent,featureMeleePercent,featurePassthroughPercent,fireRate,fuelReserves,increasesDurability,increasesReputationPercent,mass,massLimit,maxAmmo,maxCabinSpeed,maxChassisSpeed,perks,power,ps,range,timeToOverheating,tonnage,topSpeed,marketDef,userId
1592,,0,1,0,Pulverizer,0,1,,true,1592,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Hangar_interactive_CarCrusher,clmpbq6vp0000mtx4cyyep6et
1593,,0,1,0,Autocatapult,0,1,,true,1593,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Hangar_interactive_Catapult,clmpbq6vp0000mtx4cyyep6et
1594,,0,1,0,Ferris wheel,0,1,,true,1594,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Hangar_interactive_Ferris_Wheel,clmpbq6vp0000mtx4cyyep6et
1595,,0,1,0,Fire ring,0,1,,true,1595,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Hangar_interactive_FireRing,clmpbq6vp0000mtx4cyyep6et
1596,,0,1,0,Jumping pad,0,1,,true,1596,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Hangar_interactive_JumpPad,clmpbq6vp0000mtx4cyyep6et
1597,,0,1,0,Plasma ring,0,1,,true,1597,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Hangar_interactive_PlasmaRing,clmpbq6vp0000mtx4cyyep6et
1598,,0,1,0,Dummy target,0,1,,true,1598,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Hangar_interactive_Shooting_Range,clmpbq6vp0000mtx4cyyep6et
1599,,0,1,0,Slanted target,0,1,,true,1599,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Hangar_interactive_Shooting_Range_ramp,clmpbq6vp0000mtx4cyyep6et
1600,,0,1,0,Mysterious cube,0,1,,true,1600,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Hangar_interactive_Surprise_Box,clmpbq6vp0000mtx4cyyep6et
1601,,0,1,0,Training minibus,0,1,,true,1601,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Hangar_interactive_Target01,clmpbq6vp0000mtx4cyyep6et
1602,,0,1,0,Training car,0,1,,true,1602,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Hangar_interactive_Target02,clmpbq6vp0000mtx4cyyep6et
1603,,0,1,0,Training truck,0,1,,true,1603,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Hangar_interactive_Target03,clmpbq6vp0000mtx4cyyep6et
1604,,0,1,0,Training van,0,1,,true,1604,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Hangar_interactive_Target04,clmpbq6vp0000mtx4cyyep6et
1606,,7,1,0,Blue dragon,10,4,,true,1606,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_Football16_2022,clmpbq6vp0000mtx4cyyep6et
1607,,7,1,0,Red dragon,10,4,,true,1607,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_Football17_2022,clmpbq6vp0000mtx4cyyep6et
1608,,1,1,0,Catalina,55,3,,true,1608,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Cabin_Halloween2022_Cab,clmpbq6vp0000mtx4cyyep6et
1609,,6,1,0,Tailfin,68,4,,true,1609,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,CarPart_halloween2022_light,clmpbq6vp0000mtx4cyyep6et
1610,,6,1,0,Retribution fire,81,3,,true,1610,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,CarPart_Halloween_Hologram02,clmpbq6vp0000mtx4cyyep6et
1611,,3,1,0,Daze,27,3,,true,1611,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,CarPart_WeaponDisabler_epic,clmpbq6vp0000mtx4cyyep6et
1612,,9,1,0,Walking stick,52,3,,true,1612,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_halloween14,clmpbq6vp0000mtx4cyyep6et
1613,,9,1,0,Eyelash,52,3,,true,1613,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_halloween15,clmpbq6vp0000mtx4cyyep6et
1614,,7,1,0,Burn injury,10,5,,true,1614,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_Halloween2022_deluxe,clmpbq6vp0000mtx4cyyep6et
1615,,7,1,0,White dune,10,4,,true,1615,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_Halloween2022_light,clmpbq6vp0000mtx4cyyep6et
1616,,7,1,0,Lipstick,10,4,,true,1616,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Dye_Halloween2022_standart,clmpbq6vp0000mtx4cyyep6et
1618,,0,1,0,Military sign 50 m,0,1,,true,1618,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Hangar_Break_distance050_military,clmpbq6vp0000mtx4cyyep6et
1619,,0,1,0,Military sign 150 m,0,1,,true,1619,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Hangar_Break_distance150_military,clmpbq6vp0000mtx4cyyep6et
1620,,0,1,0,Rusty mark 300 m,0,1,,true,1620,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Hangar_Break_distance300,clmpbq6vp0000mtx4cyyep6et
1621,,9,1,0,White horse,52,5,,true,1621,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Hangar_Break_park1,clmpbq6vp0000mtx4cyyep6et
1622,,0,1,0,Curved beam 6*12*6,0,1,,true,1622,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Hangar_Constructor_beamarc_6x12x6,clmpbq6vp0000mtx4cyyep6et
1623,,0,1,0,Square platform 18*18*6,0,1,,true,1623,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Hangar_Constructor_blocks_concrete_6x6x6_3x3,clmpbq6vp0000mtx4cyyep6et
1624,,0,1,0,Metal wall,0,1,,true,1624,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Hangar_Decor_metal_fence_barbwire,clmpbq6vp0000mtx4cyyep6et
1625,,0,1,0,Freight car,0,1,,true,1625,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Hangar_Decor_wagon_hopper,clmpbq6vp0000mtx4cyyep6et
1630,,6,1,0,Spiked carapace,81,3,,true,1630,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,CarPart_IronShield_Hologram,clmpbq6vp0000mtx4cyyep6et
1631,,6,1,0,Tines,2,4,,true,1631,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,CarPart_Mohawk_01,clmpbq6vp0000mtx4cyyep6et
1632,,9,1,0,Serious Reggie,52,4,,true,1632,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_bentmetal_01,clmpbq6vp0000mtx4cyyep6et
1633,,9,1,0,Jokester Ronnie,52,4,,true,1633,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_bentmetal_02,clmpbq6vp0000mtx4cyyep6et
1634,,9,1,0,Grips,52,6,,true,1634,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_bentmetal_03,clmpbq6vp0000mtx4cyyep6et
1635,,9,1,0,76,52,6,,true,1635,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_bentmetal_05,clmpbq6vp0000mtx4cyyep6et
1636,,9,1,0,Eagle and shield,52,4,,true,1636,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_eagle_01,clmpbq6vp0000mtx4cyyep6et
1637,,9,1,0,Use the brain,52,3,,true,1637,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_splatter_01,clmpbq6vp0000mtx4cyyep6et
1638,,9,1,0,Samurai's signature,52,3,,true,1638,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_splatter_02,clmpbq6vp0000mtx4cyyep6et
1639,,9,1,0,Black Mamba's revenge,52,3,,true,1639,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_splatter_03,clmpbq6vp0000mtx4cyyep6et
1640,,9,1,0,Diagonal,52,6,,true,1640,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_steel_gladiators01,clmpbq6vp0000mtx4cyyep6et
1641,,9,1,0,Parade ribbon,52,6,,true,1641,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_steel_gladiators03,clmpbq6vp0000mtx4cyyep6et
1642,,0,1,0,Scavenger scrap heap,0,1,,true,1642,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Hangar_Decor_car_pile,clmpbq6vp0000mtx4cyyep6et
1643,,0,1,0,Scavenger Barricade,0,1,,true,1643,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Hangar_Decor_car_pile_wall,clmpbq6vp0000mtx4cyyep6et
1644,,0,1,0,Training bus,0,1,,true,1644,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Hangar_interactive_Target05,clmpbq6vp0000mtx4cyyep6et
1646,,7,1,0,Protective cover,10,4,,true,1646,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_Armor04,clmpbq6vp0000mtx4cyyep6et
1647,,7,1,0,Confetti,10,4,,true,1647,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_bentmetal_01,clmpbq6vp0000mtx4cyyep6et
1648,,7,1,0,Bubble gum,10,4,,true,1648,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_bentmetal_02,clmpbq6vp0000mtx4cyyep6et
1651,,8,1,0,Coupons x1000,25,1,,true,1651,1000,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Res_Supply_1000,clmpbq6vp0000mtx4cyyep6et
1652,,1,1,0,Savior,56,3,,true,1652,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Cabin_NYear2023_Cab,clmpbq6vp0000mtx4cyyep6et
1653,,6,1,0,Truck exhaust pipe,2,4,,true,1653,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,CarPart_Exhaust_Xmas2023,clmpbq6vp0000mtx4cyyep6et
1654,,9,1,0,Gotcha!,52,6,,true,1654,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_bentmetal_04,clmpbq6vp0000mtx4cyyep6et
1655,,0,1,0,Great bear,0,1,,true,1655,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_nyear2023_bundle_01,clmpbq6vp0000mtx4cyyep6et
1656,,9,1,0,Rise of the machines,52,4,,true,1656,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_nyear2023_bundle_02,clmpbq6vp0000mtx4cyyep6et
1659,,7,1,0,Grey ice,10,4,,true,1659,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_NYear2023_01,clmpbq6vp0000mtx4cyyep6et
1660,,7,1,0,Gleam of the north,10,4,,true,1660,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_NYear2023_02,clmpbq6vp0000mtx4cyyep6et
1661,,1,1,0,Huginn,56,3,,true,1661,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Cabin_Diesel_Cab2,clmpbq6vp0000mtx4cyyep6et
1662,,1,1,0,Muninn,5,4,,true,1662,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Cabin_Ratmaster,clmpbq6vp0000mtx4cyyep6et
1663,,6,1,0,Anchor,2,4,,true,1663,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,CarPart_Diesel_Anchor_01,clmpbq6vp0000mtx4cyyep6et
1664,,6,1,0,Heat exchange,2,3,,true,1664,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,CarPart_Diesel_Hoses_01,clmpbq6vp0000mtx4cyyep6et
1665,,2,1,0,Gungnir,18,3,,true,1665,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,CarPart_Gun_Machinegun_Heavy_Epic,clmpbq6vp0000mtx4cyyep6et
1666,,2,1,0,Nothung,18,4,,true,1666,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,CarPart_Gun_Machinegun_Heavy_Legend,clmpbq6vp0000mtx4cyyep6et
1667,,3,1,0,Thor-6S,14,4,,true,1667,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,CarPart_PowerGiverExplosive_legend2,clmpbq6vp0000mtx4cyyep6et
1668,,4,1,0,Sleipnir,29,3,,true,1668,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,CarPart_Track_Diesel_01,clmpbq6vp0000mtx4cyyep6et
1669,,9,1,0,"Mark ""Friend""",52,6,,true,1669,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_diesel01,clmpbq6vp0000mtx4cyyep6et
1670,,9,1,0,"Mark ""Foe""",52,6,,true,1670,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_diesel02,clmpbq6vp0000mtx4cyyep6et
1671,,9,1,0,Depth bomb,52,3,,true,1671,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_diesel03,clmpbq6vp0000mtx4cyyep6et
1672,,9,1,0,Metal octopus,52,3,,true,1672,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_diesel04,clmpbq6vp0000mtx4cyyep6et
1673,,9,1,0,Extinct species,52,3,,true,1673,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_diesel05,clmpbq6vp0000mtx4cyyep6et
1674,,9,1,0,Snow wanderer,52,4,,true,1674,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_diesel06,clmpbq6vp0000mtx4cyyep6et
1675,,9,1,0,Lord of the seas,52,4,,true,1675,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_diesel07,clmpbq6vp0000mtx4cyyep6et
1676,,9,1,0,Embrace of death,52,4,,true,1676,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_diesel08,clmpbq6vp0000mtx4cyyep6et
1678,,7,1,0,Marine grey,10,6,,true,1678,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_Diesel_01,clmpbq6vp0000mtx4cyyep6et
1679,,7,1,0,Marine red,10,6,,true,1679,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_Diesel_02,clmpbq6vp0000mtx4cyyep6et
1680,,7,1,0,Warrior's rune,10,3,,true,1680,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_Diesel_03,clmpbq6vp0000mtx4cyyep6et
1681,,7,1,0,Rune of the north,10,3,,true,1681,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_Diesel_04,clmpbq6vp0000mtx4cyyep6et
1682,,7,1,0,Deep radiance,10,4,,true,1682,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_Diesel_05,clmpbq6vp0000mtx4cyyep6et
1683,,7,1,0,Ice velvet,10,4,,true,1683,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,pic_Diesel_06,clmpbq6vp0000mtx4cyyep6et
1685,,8,1,0,Engraved casings x1000,25,1,,true,1685,1000,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Res_TokenZone1_1000,clmpbq6vp0000mtx4cyyep6et
1686,,0,1,0,Inflatable Scorpion,0,1,,true,1686,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,CarPart_FakeScorpioGun,clmpbq6vp0000mtx4cyyep6et
1687,,0,1,0,Athena,0,1,,true,1687,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,CarPart_Gun_Revolver_Laser_legend,clmpbq6vp0000mtx4cyyep6et
1688,,0,1,0,Desolation,0,1,,true,1688,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,Decal_oracle01,clmpbq6vp0000mtx4cyyep6et
5001,,10,1,2,Frame 1*4,115,99,,true,5001,1,26,0,0,0,0,0,12,0,0,0,0,50,90,0,0,0,0,54,0,0,0,0,,0,5,0,0,0,0,structure_5001,clmpbq6vp0000mtx4cyyep6et
5002,,10,1,6,Frame 1*6,115,99,,true,5002,1,26,0,0,0,0,0,18,0,0,0,0,50,90,0,0,0,0,81,0,0,0,0,,0,7,0,0,0,0,structure_5002,clmpbq6vp0000mtx4cyyep6et
5003,,10,1,9,Frame 1*8,115,99,,true,5003,1,26,0,0,0,0,0,24,0,0,0,0,50,90,0,0,0,0,108,0,0,0,0,,0,10,0,0,0,0,structure_5003,clmpbq6vp0000mtx4cyyep6et
5004,,10,1,1,Frame 2*4,115,99,,true,5004,1,26,0,0,0,0,0,24,0,0,0,0,50,90,0,0,0,0,108,0,0,0,0,,0,10,0,0,0,0,structure_5004,clmpbq6vp0000mtx4cyyep6et
5005,,10,1,5,Frame 2*6,115,99,,true,5005,1,26,0,0,0,0,0,36,0,0,0,0,50,90,0,0,0,0,162,0,0,0,0,,0,15,0,0,0,0,structure_5005,clmpbq6vp0000mtx4cyyep6et
5006,,10,1,1,Frame 4*4,115,99,,true,5006,1,26,0,0,0,0,0,48,0,0,0,0,50,90,0,0,0,0,215,0,0,0,0,,0,20,0,0,0,0,structure_5006,clmpbq6vp0000mtx4cyyep6et
5007,,10,1,4,Frame 6*4,115,99,,true,5007,1,26,0,0,0,0,0,72,0,0,0,0,50,90,0,0,0,0,324,0,0,0,0,,0,30,0,0,0,0,structure_5007,clmpbq6vp0000mtx4cyyep6et
5008,,10,1,15,Frame 8*4,115,99,,true,5008,1,26,0,0,0,0,0,96,0,0,0,0,50,90,0,0,0,0,432,0,0,0,0,,0,40,0,0,0,0,structure_5008,clmpbq6vp0000mtx4cyyep6et
5009,,10,2,2,Lightweight frame 1*4,115,99,,true,5009,1,26,0,0,0,0,0,7,0,0,0,0,50,90,0,0,0,0,27,0,0,0,0,,0,5,0,0,0,0,structure_5009,clmpbq6vp0000mtx4cyyep6et
5010,,10,2,4,Lightweight frame 1*6,115,99,,true,5010,1,26,0,0,0,0,0,11,0,0,0,0,50,90,0,0,0,0,41,0,0,0,0,,0,7,0,0,0,0,structure_5010,clmpbq6vp0000mtx4cyyep6et
5011,,10,2,8,Lightweight frame 1*8,115,99,,true,5011,1,26,0,0,0,0,0,14,0,0,0,0,50,90,0,0,0,0,54,0,0,0,0,,0,10,0,0,0,0,structure_5011,clmpbq6vp0000mtx4cyyep6et
5012,,10,1,2,Lightweight frame 2*4,115,99,,true,5012,1,26,0,0,0,0,0,14,0,0,0,0,50,90,0,0,0,0,54,0,0,0,0,,0,10,0,0,0,0,structure_5012,clmpbq6vp0000mtx4cyyep6et
5013,,10,2,3,Lightweight frame 2*6,115,99,,true,5013,1,26,0,0,0,0,0,21,0,0,0,0,50,90,0,0,0,0,81,0,0,0,0,,0,15,0,0,0,0,structure_5013,clmpbq6vp0000mtx4cyyep6et
5014,,10,1,3,Lightweight frame 4*4,115,99,,true,5014,1,26,0,0,0,0,0,28,0,0,0,0,50,90,0,0,0,0,108,0,0,0,0,,0,20,0,0,0,0,structure_5014,clmpbq6vp0000mtx4cyyep6et
5015,,10,2,3,Lightweight frame 6*4,115,99,,true,5015,1,26,0,0,0,0,0,42,0,0,0,0,50,90,0,0,0,0,162,0,0,0,0,,0,30,0,0,0,0,structure_5015,clmpbq6vp0000mtx4cyyep6et
5016,,10,2,6,Lightweight frame 8*4,115,99,,true,5016,1,26,0,0,0,0,0,56,0,0,0,0,50,90,0,0,0,0,216,0,0,0,0,,0,40,0,0,0,0,structure_5016,clmpbq6vp0000mtx4cyyep6et
5101,,1,1,1,Guerilla,5,99,,true,5101,1,26,0,7,0,3.2,0,250,0,0,0,0,0,0,0,0,0,0,360,6000,0,65,0,,0,160,0,0,3000,0,structure_5101,clmpbq6vp0000mtx4cyyep6et
5102,,4,1,1,Starter wheel,75,99,,true,5102,1,26,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,,-9,40,0,0,570,0,structure_5102,clmpbq6vp0000mtx4cyyep6et
5103,,4,1,1,Starter wheel ST,75,99,,true,5103,1,26,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,,-17,40,0,0,320,0,structure_5103,clmpbq6vp0000mtx4cyyep6et
5104,,2,1,1,SM Hornet,18,99,,true,5104,1,26,4.1,0,0,0,1,52,2,0,0,0,0,0,6.9,0,0,0,144,0,0,0,0,,0,100,2.6,4.4,0,0,structure_5104,clmpbq6vp0000mtx4cyyep6et
5105,,5,1,1,Fender,132,99,,true,5105,1,26,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,0,56,0,0,0,0,,0,22,0,0,0,0,structure_5105,clmpbq6vp0000mtx4cyyep6et
5106,,5,1,1,Van side,132,99,,true,5106,1,26,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,0,45,0,0,0,0,,0,18,0,0,0,0,structure_5106,clmpbq6vp0000mtx4cyyep6et
5107,,5,1,2,Bumper 'Catch',109,99,,true,5107,1,26,0,0,0,0,0.5,53,0,0,0,0,90,0,0,0,0,0,72,0,0,0,0,,0,21,0,0,0,0,structure_5107,clmpbq6vp0000mtx4cyyep6et
5108,,5,1,2,Left crutch,107,99,,true,5108,1,26,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,19,0,0,0,0,,0,12,0,0,0,0,structure_5108,clmpbq6vp0000mtx4cyyep6et
5109,,5,1,2,Medium strut,129,99,,true,5109,1,26,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,0,28,0,0,0,0,,0,11,0,0,0,0,structure_5109,clmpbq6vp0000mtx4cyyep6et
5110,,5,1,2,Right crutch,107,99,,true,5110,1,26,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,19,0,0,0,0,,0,12,0,0,0,0,structure_5110,clmpbq6vp0000mtx4cyyep6et
5111,,5,1,2,Small strut,129,99,,true,5111,1,26,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,,0,4,0,0,0,0,structure_5111,clmpbq6vp0000mtx4cyyep6et
5112,,5,1,2,Whaleback,107,99,,true,5112,1,26,0,0,0,0,0,41,0,0,0,0,0,0,0,0,41,0,80,0,0,0,0,,0,52,0,0,0,0,structure_5112,clmpbq6vp0000mtx4cyyep6et
5113,,5,1,3,Radiator grille,116,99,,true,5113,1,26,0,0,0,0,0,7,0,0,0,0,0,90,0,0,0,0,7,0,0,0,0,,0,21,0,0,0,0,structure_5113,clmpbq6vp0000mtx4cyyep6et
5114,,5,1,3,Running board,132,99,,true,5114,1,26,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,34,0,0,0,0,,0,13,0,0,0,0,structure_5114,clmpbq6vp0000mtx4cyyep6et
5115,,5,1,3,Van ramp,132,99,,true,5115,1,26,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,,0,4,0,0,0,0,structure_5115,clmpbq6vp0000mtx4cyyep6et
